,Stn_code,Date,State,City,Location,Agency,Area,SO2,NO2,PM10
1718,744,12/14/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,2.9,47.3,90
1719,744,12/15/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,6.2,48.4,96
1720,744,12/16/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,12.5,59.9,146
1721,744,12/17/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,16.3,67.6,147
1722,744,12/18/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,28.5,73.9,151
1723,744,12/19/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,20,77.4,178
1724,744,12/20/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,26.1,70.8,164
1725,744,12/21/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,20.2,80.4,175
1726,744,12/22/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,10.7,75,161
1727,744,12/23/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,7.5,69.2,121
1728,744,12/24/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,8.2,61.9,112
1729,744,12/25/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,22.1,69.2,159
1730,744,12/26/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,32.1,68.3,183
1731,744,12/27/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,30.1,57.3,168
1732,744,12/28/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,32.6,70.7,168
1733,744,12/29/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,20.8,67.2,164
1734,744,12/30/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,9.2,54.9,99
1735,744,12/31/2014,Telangana,Sangareddy,"APIIC Building, IDA, Pashamylaram",Andhra Pradesh State Pollution Control Board,Industrial Area,4.3,40.2,60
1736,579,1/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12,87
1737,579,1/6/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12,66
1738,579,1/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,15,73
1739,579,1/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,78
1740,579,1/16/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,15,52
1741,579,1/21/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,52
1742,579,1/24/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,14,45
1743,579,1/27/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,52
1744,579,2/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,15,73
1745,579,2/6/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,22,90
1746,579,2/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,12,68
1747,579,2/17/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,12,74
1748,579,2/20/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,15,57
1749,579,2/22/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,11,45
1750,579,2/24/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,14,45
1751,579,2/26/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,48
1752,579,3/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,24,92
1753,579,3/6/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,98
1754,579,3/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,90
1755,579,3/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,80
1756,579,3/22/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,13,91
1757,579,3/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,14,101
1758,579,3/28/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,11,88
1759,579,4/4/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,12,60
1760,579,4/6/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,11,44
1761,579,4/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,11,46
1762,579,4/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,10,46
1763,579,4/22/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,11,90
1764,579,4/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,10,35
1765,579,5/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,10,21
1766,579,5/17/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,9,39
1767,579,5/19/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,9,47
1768,579,5/22/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,38
1769,579,5/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,36
1770,579,5/28/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,12,36
1771,579,6/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,13,44
1772,579,6/6/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,38
1773,579,6/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,37
1774,579,6/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,16,41
1775,579,6/19/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,34
1776,579,6/23/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,43
1777,579,6/26/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,37
1778,579,6/28/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12,28
1779,579,7/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,49
1780,579,7/6/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,40
1781,579,7/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,28
1782,579,7/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,31
1783,579,7/17/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,42
1784,579,7/19/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,9,38
1785,579,7/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,6,28
1786,579,8/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,26
1787,579,8/6/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,25
1788,579,8/8/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,26
1789,579,8/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,17
1790,579,8/17/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,26
1791,579,8/21/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,11,23
1792,579,8/23/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,12
1793,579,9/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,18
1794,579,9/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,21
1795,579,9/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,11,33
1796,579,9/16/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,25
1797,579,9/20/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,12,30
1798,579,9/22/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,62
1799,579,9/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,11,47
1800,579,10/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,36
1801,579,10/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,47
1802,579,10/15/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,45
1803,579,10/17/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,43
1804,579,10/20/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,48
1805,579,10/23/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,13,97
1806,579,10/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,9,21
1807,579,10/29/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,52
1808,579,11/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,62
1809,579,11/5/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,66
1810,579,11/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,57
1811,579,11/11/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,37
1812,579,11/17/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,73
1813,579,11/20/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,10,57
1814,579,11/22/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,81
1815,579,11/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,64
1816,579,11/27/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,79
1817,579,12/3/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,62
1818,579,12/5/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,80
1819,579,12/9/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,83
1820,579,12/12/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,73
1821,579,12/17/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,11,66
1822,579,12/20/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,10,65
1823,579,12/22/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,11,66
1824,579,12/25/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,70
1825,579,12/27/2014,Telangana,Warangal,"KUDA Office, Hanumakonda, Warangal Dist.",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,72
1826,95,1/3/2015,Telangana,Hyderabad,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,97
1827,95,1/7/2015,Telangana,Hyderabad,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,40,129
1828,95,1/11/2015,Telangana,Hyderabad,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,37,141
